Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
RSRTC - 179321,Express Non AC Seater 2+3,10:00,14:30,04h 30m,229,42 Seats available,4.1,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 193432,Express Non AC Seater 2+3,10:00,15:45,05h 45m,226,42 Seats available,4.1,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 179320,Express Non AC Seater 2+3,10:15,14:40,04h 25m,229,42 Seats available,4.1,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 164138,Express Non AC Seater 2+3,10:30,15:00,04h 30m,229,42 Seats available,4.1,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 182944,Express Non AC Seater 2+3,11:15,15:50,04h 35m,229,42 Seats available,4.1,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),00:40,05:30,04h 50m,700,41 Seats available,3.4,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),01:10,06:00,04h 50m,700,41 Seats available,3.4,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Shri Ganesh Travels,A/C Seater / Sleeper (2+1),01:30,05:00,03h 30m,450,38 Seats available,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),01:45,05:20,03h 35m,660,41 Seats available,3.5,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
V k jain travels,NON A/C Seater/ Sleeper (2+1),08:45,13:50,05h 05m,330,36 Seats available,3.0,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 189473,NON AC Seater / Sleeper 2+1,00:45,04:30,03h 45m,282,30 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 193312,A/C Seater / Sleeper (2+1),01:15,05:00,03h 45m,413,32 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,01:45,05:30,03h 45m,424,32 Seats available,"4.4
5",Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 189583,NON AC Seater / Sleeper 2+1,02:45,06:30,03h 45m,282,34 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 173716,NON AC Seater / Sleeper 2+1,03:45,08:00,04h 15m,282,29 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 166406,Express Non AC Seater 2+3,05:40,09:45,04h 05m,211,41 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 193226,Semi Deluxe Non AC Seater 2+2,06:00,10:10,04h 10m,230,35 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 184744,Express Non AC Seater 2+3,06:25,10:30,04h 05m,211,46 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 166441,Express Non AC Seater 2+3,06:45,10:50,04h 05m,211,46 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 166472,Express Non AC Seater 2+3,07:10,11:15,04h 05m,211,46 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 166414,Express Non AC Seater 2+3,07:30,11:35,04h 05m,211,42 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 166461,Express Non AC Seater 2+3,07:50,11:55,04h 05m,211,46 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 193662,Express Non AC Seater 2+3,07:55,12:20,04h 25m,211,42 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 166423,Express Non AC Seater 2+3,08:10,12:05,03h 55m,211,42 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 168098,Express Non AC Seater 2+3,08:25,12:30,04h 05m,211,46 Seats available,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),00:45,03:45,03h 00m,500,36 Seats available,3.3,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
M R Travels,A/C Seater / Sleeper (2+1),01:10,04:40,03h 30m,500,40 Seats available,3.8,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
Jain travels regd,A/C Seater / Sleeper (2+1),01:25,05:55,04h 30m,500,42 Seats available,3.5,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,01:36,06:12,04h 36m,350,42 Seats available,3.5,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),01:45,05:30,03h 45m,500,40 Seats available,3.3,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06:00,10:25,04h 25m,475,50 Seats available,"4.7
421",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:55,04h 45m,475,52 Seats available,"4.6
405",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,21:30,04h 30m,550,23 Seats available,"4.5
279",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
AdRaj Travel,Bharat Benz A/C Seater (2+1),17:30,22:00,04h 30m,460,28 Seats available,"3.1
13",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),06:15,10:45,04h 30m,550,22 Seats available,"4.3
224",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),12:50,17:20,04h 30m,560,24 Seats available,"4.3
198",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,460,38 Seats available,"4.1
244",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,800,37 Seats available,"3.9
263",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04:54,06h 54m,350,40 Seats available,"4.1
89",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
M R Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),05:00,10:00,05h 00m,1499,33 Seats available,"4.5
46",Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
RSRTC - 179809,NON AC Seater / Sleeper 2+1,02:25,09:50,07h 25m,448,37 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 190539,Express Non AC Seater 2+3,04:45,12:30,07h 45m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 178742,Express Non AC Seater 2+3,05:25,12:55,07h 30m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 170131,Express Non AC Seater 2+3,05:50,13:30,07h 40m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 182397,Express Non AC Seater 2+3,06:14,14:00,07h 46m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 170971,Super Luxury Volvo AC Seater Pushback 2+2,06:30,12:45,06h 15m,740,28 Seats available,"4.3
6",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 167408,Express Non AC Seater 2+3,07:00,14:40,07h 40m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 163543,Express Non AC Seater 2+3,07:30,15:00,07h 30m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 160780,Super Luxury Volvo AC Seater Pushback 2+2,07:30,13:45,06h 15m,740,37 Seats available,"4.0
27",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 156404,Express Non AC Seater 2+3,08:05,15:45,07h 40m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 142360,Super Luxury Volvo AC Seater Pushback 2+2,08:30,14:45,06h 15m,740,36 Seats available,"3.7
31",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 163995,Express Non AC Seater 2+3,08:30,16:10,07h 40m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 174473,Express Non AC Seater 2+3,08:50,16:30,07h 40m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 163964,Express Non AC Seater 2+3,09:20,17:00,07h 40m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 186234,Super Luxury Volvo AC Seater Pushback 2+2,09:30,16:00,06h 30m,740,37 Seats available,"3.6
22",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 186237,Super Luxury Volvo AC Seater Pushback 2+2,10:30,16:45,06h 15m,740,30 Seats available,"3.7
41",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 193584,Express Non AC Seater 2+3,10:50,18:00,07h 10m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 183071,Express Non AC Seater 2+3,11:11,18:50,07h 39m,363,42 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 193243,Semi Deluxe Non AC Seater 2+2,11:45,00:00,12h 15m,396,35 Seats available,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 156586,Super Luxury Volvo AC Seater Pushback 2+2,12:30,18:45,06h 15m,740,37 Seats available,"2.6
60",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),22:30,05:05,06h 35m,450,39 Seats available,"4.5
525",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Gajraj Travels,A/C Sleeper (2+1),22:15,05:35,07h 20m,600,31 Seats available,"4.6
455",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
M R Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,500,31 Seats available,"4.4
363",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,450,38 Seats available,"4.2
257",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),21:00,04:00,07h 00m,900,40 Seats available,"3.9
64",Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 182762,Express Non AC Seater 2+3,02:50,05:15,02h 25m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 185347,Express Non AC Seater 2+3,05:15,07:45,02h 30m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 188887,Express Non AC Seater 2+3,05:40,09:05,03h 25m,162,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 188884,Express Non AC Seater 2+3,05:50,08:20,02h 30m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 168752,Express Non AC Seater 2+3,06:46,09:00,02h 14m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 175164,Express Non AC Seater 2+3,07:10,09:40,02h 30m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 168783,Express Non AC Seater 2+3,07:15,09:30,02h 15m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 166806,Express Non AC Seater 2+3,07:15,09:30,02h 15m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 175132,Express Non AC Seater 2+3,07:45,10:00,02h 15m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 188373,Express Non AC Seater 2+3,07:55,10:00,02h 05m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 179434,Express Non AC Seater 2+3,08:05,10:30,02h 25m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 191918,Express Non AC Seater 2+3,08:05,10:00,01h 55m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 184145,Express Non AC Seater 2+3,08:10,10:40,02h 30m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 161852,Express Non AC Seater 2+3,08:15,10:30,02h 15m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 193699,Express Non AC Seater 2+3,08:32,10:45,02h 13m,129,42 Seats available,3.9,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
R.K Jakhar Travels,A/C Seater / Sleeper (2+1),02:55,04:10,01h 15m,350,40 Seats available,3.4,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Matoria Bus Service,A/C Seater / Sleeper (2+1),05:20,07:40,02h 20m,250,39 Seats available,3.4,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),09:40,12:00,02h 20m,300,45 Seats available,3.5,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Devraj Travels,Bharat Benz A/C Seater (2+2),09:55,12:20,02h 25m,300,42 Seats available,3.5,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Salasar Darshan Travels,Non AC Seater (2+3),14:20,16:30,02h 10m,260,56 Seats available,4.5,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 163969,Express Non AC Seater 2+3,00:15,02:15,02h 00m,120,42 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,00:30,02:15,01h 45m,239,37 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 163978,Express Non AC Seater 2+3,02:05,03:15,01h 10m,120,42 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 189473,NON AC Seater / Sleeper 2+1,02:15,04:30,02h 15m,184,37 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 190072,Express Non AC Seater 2+3,02:30,05:30,03h 00m,120,42 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 193312,A/C Seater / Sleeper (2+1),03:00,05:00,02h 00m,259,36 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,03:30,05:30,02h 00m,239,31 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 190675,NON AC Seater / Sleeper 2+1,03:45,05:30,01h 45m,184,37 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 189583,NON AC Seater / Sleeper 2+1,04:45,06:30,01h 45m,184,37 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 186482,A/C Seater / Sleeper (2+1),05:00,07:00,02h 00m,259,36 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 173716,NON AC Seater / Sleeper 2+1,05:30,08:00,02h 30m,184,37 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 164049,Express Non AC Seater 2+3,05:40,09:45,04h 05m,193,42 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 183714,Express Non AC Seater 2+3,05:55,08:40,02h 45m,120,46 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 166406,Express Non AC Seater 2+3,07:50,09:45,01h 55m,120,42 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 193226,Semi Deluxe Non AC Seater 2+2,07:55,10:10,02h 15m,131,35 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,13:10,14:45,01h 35m,300,38 Seats available,3.3,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
V k jain travels,NON A/C Seater/ Sleeper (2+1),14:15,17:01,02h 46m,350,36 Seats available,3.0,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,15:45,18:30,02h 45m,250,36 Seats available,3.9,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Rinku Travels,A/C Seater / Sleeper (2+1),17:30,21:00,03h 30m,350,42 Seats available,3.2,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30,21:15,02h 45m,299,36 Seats available,4.0,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 183716,Express Non AC Seater 2+3,05:45,14:00,08h 15m,369,45 Seats available,"3.3
11",Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 193803,NON AC Seater / Sleeper 2+1,12:31,19:30,06h 59m,463,27 Seats available,3.6,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 193798,NON AC Seater / Sleeper 2+1,21:30,04:00,06h 30m,463,4 Seats available,"3.9
6",Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 193595,NON AC Seater / Sleeper 2+1,22:01,04:15,06h 14m,463,2 Seats available,"2.4
16",Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
UPSRTC - BSR0033,Ordinary Non AC Seater 2+3,08:45,17:00,08h 15m,361,52 Seats available,3.3,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,06:00,08h 45m,600,44 Seats available,"4.1
50",Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:00,07h 05m,699,39 Seats available,"2.9
84",Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,05:20,07h 50m,600,45 Seats available,"2.8
31",Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),23:55,05:45,05h 50m,570,32 Seats available,2.4,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 146314,Super Luxury Volvo AC Seater Pushback 2+2,06:15,09:00,02h 45m,339,37 Seats available,"5.0
12",Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 193343,Semi Deluxe Non AC Seater 2+2,07:15,10:35,03h 20m,183,35 Seats available,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 185141,Super Luxury Volvo AC Seater Pushback 2+2,07:15,10:00,02h 45m,339,37 Seats available,"3.8
14",Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 193585,Express Non AC Seater 2+3,07:40,10:55,03h 15m,167,42 Seats available,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 192577,Express Non AC Seater 2+3,08:00,11:20,03h 20m,167,46 Seats available,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 144042,Super Luxury Volvo AC Seater Pushback 2+2,08:21,11:00,02h 39m,339,37 Seats available,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 186250,Super Luxury Volvo AC Seater Pushback 2+2,09:16,12:10,02h 54m,339,37 Seats available,"4.2
7",Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 174461,Express Non AC Seater 2+3,09:30,12:45,03h 15m,167,42 Seats available,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
