Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 23540,Super Luxury (Non AC Seater 2+2 Push Back),04:30,09:00,04h 30m,281,34 Seats available,"3.4
7",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3333,Super Luxury (Non AC Seater 2+2 Push Back),04:45,08:25,03h 40m,281,34 Seats available,"4.5
62",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3405,Super Luxury (Non AC Seater 2+2 Push Back),05:00,09:30,04h 30m,281,34 Seats available,"4.6
11",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 35068,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:15,09:00,03h 45m,269,37 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3401,Super Luxury (Non AC Seater 2+2 Push Back),05:30,10:00,04h 30m,281,34 Seats available,"3.0
11",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 27084,METRO LUXURY A/C,05:35,09:30,03h 55m,383,28 Seats available,"4.1
101",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2582,INDRA(A.C. Seater),06:00,10:00,04h 00m,340,35 Seats available,"4.2
78",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3337,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:10,09:50,03h 40m,281,38 Seats available,"3.8
48",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3325,Super Luxury (Non AC Seater 2+2 Push Back),06:20,10:35,04h 15m,281,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 4906,Super Luxury (Non AC Seater 2+2 Push Back),06:30,11:40,05h 10m,281,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Navayuga Travels,A/C Sleeper (2+1),22:00,02:10,04h 10m,1290,30 Seats available,3.5,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,01:30,03h 30m,999,32 Seats available,3.4,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,750,31 Seats available,4.4,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Morning Star Travels,A/C Sleeper (2+1),21:10,02:25,05h 15m,790,25 Seats available,2.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
NueGo,Electric A/C Seater (2+2),08:30,13:10,04h 40m,522,30 Seats available,"4.0
19",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),09:22,13:59,04h 37m,500,32 Seats available,3.9,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,Electric A/C Seater (2+2),10:30,15:10,04h 40m,474,44 Seats available,"3.8
72",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
Venson Transports,Non AC Seater (2+3),11:10,16:00,04h 50m,250,58 Seats available,"3.1
18",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,Electric A/C Seater (2+2),12:30,17:10,04h 40m,474,39 Seats available,"4.0
59",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,Electric A/C Seater (2+2),13:30,18:45,05h 15m,522,37 Seats available,"3.2
31",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,Electric A/C Seater (2+2),19:30,00:10,04h 40m,507,39 Seats available,"4.4
26",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,Electric A/C Seater (2+2),21:00,01:40,04h 40m,474,44 Seats available,"4.4
21",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,Electric A/C Seater (2+2),23:30,04:10,04h 40m,474,38 Seats available,"4.6
28",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
Venson Transports,Non AC Seater (2+3),14:10,19:15,05h 05m,250,58 Seats available,"2.6
40",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
APSRTC - 5225,Super Luxury (Non AC Seater 2+2 Push Back),00:25,07:00,06h 35m,439,1 Seat available,"4.6
9",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6014,Super Luxury (Non AC Seater 2+2 Push Back),04:30,11:00,06h 30m,439,21 Seats available,"3.8
48",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50012,Super Luxury (Non AC Seater 2+2 Push Back),05:30,12:00,06h 30m,439,31 Seats available,"3.0
30",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6004,Super Luxury (Non AC Seater 2+2 Push Back),07:00,13:30,06h 30m,439,32 Seats available,"2.8
25",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6016,Super Luxury (Non AC Seater 2+2 Push Back),08:00,14:30,06h 30m,439,34 Seats available,"2.6
12",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50078,Super Luxury (Non AC Seater 2+2 Push Back),09:00,15:50,06h 50m,439,32 Seats available,"4.7
14",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50061,Super Luxury (Non AC Seater 2+2 Push Back),10:00,16:30,06h 30m,439,32 Seats available,"3.1
21",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 9252,INDRA(A.C. Seater),10:30,17:00,06h 30m,526,33 Seats available,"4.1
83",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,18:00,07h 00m,412,37 Seats available,"2.2
9",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50804,Super Luxury (Non AC Seater 2+2 Push Back),11:45,18:40,06h 55m,439,29 Seats available,"4.2
10",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6006,INDRA(A.C. Seater),12:15,18:15,06h 00m,526,17 Seats available,"4.1
54",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6209,Super Luxury (Non AC Seater 2+2 Push Back),13:00,19:45,06h 45m,439,32 Seats available,"2.5
17",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,656,41 Seats available,"3.8
93",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 9488,Super Luxury (Non AC Seater 2+2 Push Back),14:30,21:25,06h 55m,439,29 Seats available,"3.2
11",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,21:00,06h 00m,656,39 Seats available,"4.0
67",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6237,Super Luxury (Non AC Seater 2+2 Push Back),15:30,21:45,06h 15m,439,31 Seats available,"2.1
32",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:00,06h 30m,439,38 Seats available,"2.8
19",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,00:15,07h 00m,439,45 Seats available,"3.6
5",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:30,06h 30m,439,34 Seats available,"3.3
20",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04:00,07h 00m,412,37 Seats available,"4.0
25",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:00,04:15,07h 15m,300,5 Seats available,"3.2
29",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:45,04:30,06h 45m,300,7 Seats available,"3.0
48",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:05,06:20,08h 15m,799,25 Seats available,"4.1
36",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:00,06h 30m,750,5 Seats available,"4.0
310",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,1099,1 Seat available,"4.4
136",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:15,09:50,04h 35m,340,6 Seats available,"4.6
64",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6713,Super Luxury (Non AC Seater 2+2 Push Back),06:00,10:35,04h 35m,340,22 Seats available,"3.7
28",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,11:05,04h 35m,340,32 Seats available,"4.4
35",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6717,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:30,12:15,04h 45m,340,37 Seats available,"4.3
38",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 52853,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",08:00,12:05,04h 05m,307,36 Seats available,"3.7
21",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6676,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,13:10,04h 40m,340,35 Seats available,"3.9
23",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 52857,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",09:00,13:05,04h 05m,307,37 Seats available,"3.8
15",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6701,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:20,14:05,04h 45m,340,38 Seats available,"3.9
28",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6702,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",10:00,14:45,04h 45m,307,35 Seats available,"3.7
6",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6318,Super Luxury (Non AC Seater 2+2 Push Back),10:15,14:45,04h 30m,340,34 Seats available,"4.4
13",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:25,00:25,03h 00m,1400,34 Seats available,"3.7
34",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:10,01:15,03h 05m,1200,33 Seats available,"4.3
16",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Yolo Bus,A/C Sleeper (2+1),05:21,10:56,05h 35m,2410,27 Seats available,"3.5
28",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:15,01:30,03h 15m,1200,23 Seats available,"4.8
6",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),03:30,06:00,02h 30m,3790,18 Seats available,"4.9
5",Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 5512,SAPTAGIRI EXPRESS,06:30,12:30,06h 00m,284,39 Seats available,"4.3
15",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5470,SAPTAGIRI EXPRESS,07:30,13:30,06h 00m,284,43 Seats available,"4.2
6",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5466,SAPTAGIRI EXPRESS,08:30,14:30,06h 00m,284,46 Seats available,3.8,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9045,Express(Non AC Seater),09:00,14:25,05h 25m,280,41 Seats available,"3.1
7",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5500,SAPTAGIRI EXPRESS,09:30,15:30,06h 00m,284,45 Seats available,"4.5
4",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5496,SAPTAGIRI EXPRESS,10:00,16:00,06h 00m,284,45 Seats available,"3.6
4",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5462,SAPTAGIRI EXPRESS,10:30,16:30,06h 00m,284,45 Seats available,3.8,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5446,Super Luxury (Non AC Seater 2+2 Push Back),10:45,16:45,06h 00m,398,30 Seats available,"3.8
15",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9019,Express(Non AC Seater),10:45,17:10,06h 25m,294,42 Seats available,3.8,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5468,SAPTAGIRI EXPRESS,11:00,17:00,06h 00m,284,45 Seats available,3.8,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5458,SAPTAGIRI EXPRESS,11:30,17:30,06h 00m,284,45 Seats available,"3.8
4",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5073,INDRA(A.C. Seater),11:40,16:15,04h 35m,506,24 Seats available,"3.0
24",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5464,SAPTAGIRI EXPRESS,12:00,18:00,06h 00m,284,45 Seats available,3.8,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5460,SAPTAGIRI EXPRESS,12:30,18:30,06h 00m,284,45 Seats available,"4.4
11",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 47147,INDRA(A.C. Seater),13:00,18:15,05h 15m,506,35 Seats available,"4.0
58",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Komitla Trans lines.,A/C Sleeper (2+1),00:50,06:41,05h 51m,1674,18 Seats available,"3.0
23",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
ASHITHA TRAVELS,A/C Sleeper (2+1),01:10,05:05,03h 55m,1709,4 Seats available,"3.5
13",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),02:30,06:45,04h 15m,3170,19 Seats available,"3.0
5",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
BNR Travels,NON A/C Sleeper (2+1),03:00,06:30,03h 30m,2299,30 Seats available,3.6,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),03:20,07:30,04h 10m,3499,25 Seats available,"4.8
4",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Yolo Bus,A/C Sleeper (2+1),21:31,05:03,07h 32m,830,23 Seats available,"4.7
286",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,720,36 Seats available,"4.4
333",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,AC Sleeper (2+1),22:00,06:10,08h 10m,903,29 Seats available,"4.4
306",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),22:15,06:15,08h 00m,790,31 Seats available,"4.3
322",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),21:35,05:15,07h 40m,1090,34 Seats available,"4.3
284",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),22:20,05:45,07h 25m,807,28 Seats available,"4.3
275",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),22:20,05:55,07h 35m,809,24 Seats available,"4.3
177",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,AC Sleeper (2+1),22:30,06:40,08h 10m,903,33 Seats available,"4.6
79",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),23:00,07:15,08h 15m,759,38 Seats available,"4.1
297",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),21:20,05:15,07h 55m,790,30 Seats available,"4.0
301",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 45775,Super Luxury (Non AC Seater 2+2 Push Back),10:00,17:35,07h 35m,555,12 Seats available,"3.7
75",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5380,Super Luxury (Non AC Seater 2+2 Push Back),19:00,05:06,10h 06m,624,12 Seats available,"4.1
10",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5866,Super Luxury (Non AC Seater 2+2 Push Back),19:45,05:46,10h 01m,602,11 Seats available,"4.8
8",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5975,Super Luxury (Non AC Seater 2+2 Push Back),20:00,04:36,08h 36m,590,6 Seats available,3.9,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5913,Super Luxury (Non AC Seater 2+2 Push Back),20:30,05:36,09h 06m,590,21 Seats available,"3.8
13",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
